"X1.315","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112"
3738,3719.6,3701.2,3682.8,3664.4,3646,3627.6,3609.2,3590.8,3572.4,3554,3555.2,3556.4,3557.6,3558.8,3560,3561.2,3562.4,3563.6,3564.8,3566,3625.8,3685.6,3745.4,3805.2,3865,3924.8,3984.6,4044.4,4104.2,4164,4193.2,4222.4,4251.6,4280.8,4310,4339.2,4368.4,4397.6,4426.8,4456,4432.4,4408.8,4385.2,4361.6,4338,4314.4,4290.8,4267.2,4243.6,4220,4207,4194,4181,4168,4155,4142,4129,4116,4103,4090,4072.9,4055.8,4038.7,4021.6,4004.5,3987.4,3970.3,3953.2,3936.1,3919,3811,3703,3595,3487,3379,3271,3163,3055,2947,2839,2731,2673.3,2615.6,2557.9,2500.2,2442.5,2384.8,2327.1,2269.4,2211.7,2154,2112,2070,2028,1986,1944,1902,1860,1818,1776,1734,1716.3,1698.6,1680.9,1663.2,1645.5,1627.8,1610.1,1592.4,1574.7,1557
3205,3191.8,3178.6,3165.4,3152.2,3139,3125.8,3112.6,3099.4,3086.2,3073,3058.2,3043.4,3028.6,3013.8,2999,2984.2,2969.4,2954.6,2939.8,2925,2923,2921,2919,2917,2915,2913,2911,2909,2907,2905,2940.3,2975.6,3010.9,3046.2,3081.5,3116.8,3152.1,3187.4,3222.7,3258,3259.4,3260.8,3262.2,3263.6,3265,3266.4,3267.8,3269.2,3270.6,3272,3366.9,3461.8,3556.7,3651.6,3746.5,3841.4,3936.3,4031.2,4126.1,4221,4059.7,3898.4,3737.1,3575.8,3414.5,3253.2,3091.9,2930.6,2769.3,2608,2573.63636363636,2539.27272727273,2504.90909090909,2470.54545454545,2436.18181818182,2401.81818181818,2367.45454545455,2333.09090909091,2298.72727272727,2264.36363636364,2230,2171,2112,2053,1994,1935,1876,1817,1758,1699,1640,1619.1,1598.2,1577.3,1556.4,1535.5,1514.6,1493.7,1472.8,1451.9,1431,1411.4,1391.8,1372.2,1352.6,1333,1313.4,1293.8,1274.2,1254.6,1235
3410,3433.2,3456.4,3479.6,3502.8,3526,3549.2,3572.4,3595.6,3618.8,3642,3634.9,3627.8,3620.7,3613.6,3606.5,3599.4,3592.3,3585.2,3578.1,3571,3605.2,3639.4,3673.6,3707.8,3742,3776.2,3810.4,3844.6,3878.8,3913,3936.9,3960.8,3984.7,4008.6,4032.5,4056.4,4080.3,4104.2,4128.1,4152,4115.7,4079.4,4043.1,4006.8,3970.5,3934.2,3897.9,3861.6,3825.3,3789,3773.9,3758.8,3743.7,3728.6,3713.5,3698.4,3683.3,3668.2,3653.1,3638,3597.2,3556.4,3515.6,3474.8,3434,3393.2,3352.4,3311.6,3270.8,3230,3231.63636363636,3233.27272727273,3234.90909090909,3236.54545454545,3238.18181818182,3239.81818181818,3241.45454545455,3243.09090909091,3244.72727272727,3246.36363636364,3248,3264.1,3280.2,3296.3,3312.4,3328.5,3344.6,3360.7,3376.8,3392.9,3409,3435,3461,3487,3513,3539,3565,3591,3617,3643,3669,3771,3873,3975,4077,4179,4281,4383,4485,4587,4689
6441,6433.4,6425.8,6418.2,6410.6,6403,6395.4,6387.8,6380.2,6372.6,6365,6332.6,6300.2,6267.8,6235.4,6203,6170.6,6138.2,6105.8,6073.4,6041,6047.1,6053.2,6059.3,6065.4,6071.5,6077.6,6083.7,6089.8,6095.9,6102,6112.1,6122.2,6132.3,6142.4,6152.5,6162.6,6172.7,6182.8,6192.9,6203,6187,6171,6155,6139,6123,6107,6091,6075,6059,6043,6035.3,6027.6,6019.9,6012.2,6004.5,5996.8,5989.1,5981.4,5973.7,5966,5839.9,5713.8,5587.7,5461.6,5335.5,5209.4,5083.3,4957.2,4831.1,4705,4753.81818181818,4802.63636363636,4851.45454545455,4900.27272727273,4949.09090909091,4997.90909090909,5046.72727272727,5095.54545454545,5144.36363636364,5193.18181818182,5242,5095.9,4949.8,4803.7,4657.6,4511.5,4365.4,4219.3,4073.2,3927.1,3781,3711,3641,3571,3501,3431,3361,3291,3221,3151,3081,3028.3,2975.6,2922.9,2870.2,2817.5,2764.8,2712.1,2659.4,2606.7,2554
2388,2430.6,2473.2,2515.8,2558.4,2601,2643.6,2686.2,2728.8,2771.4,2814,2778.9,2743.8,2708.7,2673.6,2638.5,2603.4,2568.3,2533.2,2498.1,2463,2491.6,2520.2,2548.8,2577.4,2606,2634.6,2663.2,2691.8,2720.4,2749,2781,2813,2845,2877,2909,2941,2973,3005,3037,3069,3102.8,3136.6,3170.4,3204.2,3238,3271.8,3305.6,3339.4,3373.2,3407,3336,3265,3194,3123,3052,2981,2910,2839,2768,2697,2646.4,2595.8,2545.2,2494.6,2444,2393.4,2342.8,2292.2,2241.6,2191,2202.36363636364,2213.72727272727,2225.09090909091,2236.45454545455,2247.81818181818,2259.18181818182,2270.54545454545,2281.90909090909,2293.27272727273,2304.63636363636,2316,2277.2,2238.4,2199.6,2160.8,2122,2083.2,2044.4,2005.6,1966.8,1928,1902.2,1876.4,1850.6,1824.8,1799,1773.2,1747.4,1721.6,1695.8,1670,1637.4,1604.8,1572.2,1539.6,1507,1474.4,1441.8,1409.2,1376.6,1344
3640,3661.3,3682.6,3703.9,3725.2,3746.5,3767.8,3789.1,3810.4,3831.7,3853,3820.4,3787.8,3755.2,3722.6,3690,3657.4,3624.8,3592.2,3559.6,3527,3541.6,3556.2,3570.8,3585.4,3600,3614.6,3629.2,3643.8,3658.4,3673,3702,3731,3760,3789,3818,3847,3876,3905,3934,3963,3983,4003,4023,4043,4063,4083,4103,4123,4143,4163,4164.4,4165.8,4167.2,4168.6,4170,4171.4,4172.8,4174.2,4175.6,4177,4174.6,4172.2,4169.8,4167.4,4165,4162.6,4160.2,4157.8,4155.4,4153,4144.27272727273,4135.54545454545,4126.81818181818,4118.09090909091,4109.36363636364,4100.63636363636,4091.90909090909,4083.18181818182,4074.45454545455,4065.72727272727,4057,3919.6,3782.2,3644.8,3507.4,3370,3232.6,3095.2,2957.8,2820.4,2683,2593.6,2504.2,2414.8,2325.4,2236,2146.6,2057.2,1967.8,1878.4,1789,1750.9,1712.8,1674.7,1636.6,1598.5,1560.4,1522.3,1484.2,1446.1,1408
2901,2884.3,2867.6,2850.9,2834.2,2817.5,2800.8,2784.1,2767.4,2750.7,2734,2738.8,2743.6,2748.4,2753.2,2758,2762.8,2767.6,2772.4,2777.2,2782,2786.6,2791.2,2795.8,2800.4,2805,2809.6,2814.2,2818.8,2823.4,2828,2821.2,2814.4,2807.6,2800.8,2794,2787.2,2780.4,2773.6,2766.8,2760,2751.7,2743.4,2735.1,2726.8,2718.5,2710.2,2701.9,2693.6,2685.3,2677,2634.5,2592,2549.5,2507,2464.5,2422,2379.5,2337,2294.5,2252,2253.1,2254.2,2255.3,2256.4,2257.5,2258.6,2259.7,2260.8,2261.9,2263,2281.18181818182,2299.36363636364,2317.54545454545,2335.72727272727,2353.90909090909,2372.09090909091,2390.27272727273,2408.45454545455,2426.63636363636,2444.81818181818,2463,2398.3,2333.6,2268.9,2204.2,2139.5,2074.8,2010.1,1945.4,1880.7,1816,1806.2,1796.4,1786.6,1776.8,1767,1757.2,1747.4,1737.6,1727.8,1718,1710,1702,1694,1686,1678,1670,1662,1654,1646,1638
2271,2268.3,2265.6,2262.9,2260.2,2257.5,2254.8,2252.1,2249.4,2246.7,2244,2229.1,2214.2,2199.3,2184.4,2169.5,2154.6,2139.7,2124.8,2109.9,2095,2096.5,2098,2099.5,2101,2102.5,2104,2105.5,2107,2108.5,2110,2113.7,2117.4,2121.1,2124.8,2128.5,2132.2,2135.9,2139.6,2143.3,2147,2142.7,2138.4,2134.1,2129.8,2125.5,2121.2,2116.9,2112.6,2108.3,2104,2084.4,2064.8,2045.2,2025.6,2006,1986.4,1966.8,1947.2,1927.6,1908,1915.7,1923.4,1931.1,1938.8,1946.5,1954.2,1961.9,1969.6,1977.3,1985,1982.81818181818,1980.63636363636,1978.45454545455,1976.27272727273,1974.09090909091,1971.90909090909,1969.72727272727,1967.54545454545,1965.36363636364,1963.18181818182,1961,1829.2,1697.4,1565.6,1433.8,1302,1170.2,1038.4,906.6,774.8,643,635.4,627.8,620.2,612.6,605,597.4,589.8,582.2,574.6,567,552.7,538.4,524.1,509.8,495.5,481.2,466.9,452.6,438.3,424
3881,3872.7,3864.4,3856.1,3847.8,3839.5,3831.2,3822.9,3814.6,3806.3,3798,3770.6,3743.2,3715.8,3688.4,3661,3633.6,3606.2,3578.8,3551.4,3524,3559.1,3594.2,3629.3,3664.4,3699.5,3734.6,3769.7,3804.8,3839.9,3875,3920.4,3965.8,4011.2,4056.6,4102,4147.4,4192.8,4238.2,4283.6,4329,4333,4337,4341,4345,4349,4353,4357,4361,4365,4369,4330.3,4291.6,4252.9,4214.2,4175.5,4136.8,4098.1,4059.4,4020.7,3982,3908.7,3835.4,3762.1,3688.8,3615.5,3542.2,3468.9,3395.6,3322.3,3249,3282,3315,3348,3381,3414,3447,3480,3513,3546,3579,3612,3525.6,3439.2,3352.8,3266.4,3180,3093.6,3007.2,2920.8,2834.4,2748,2724.3,2700.6,2676.9,2653.2,2629.5,2605.8,2582.1,2558.4,2534.7,2511,2515.7,2520.4,2525.1,2529.8,2534.5,2539.2,2543.9,2548.6,2553.3,2558
2679,2702.3,2725.6,2748.9,2772.2,2795.5,2818.8,2842.1,2865.4,2888.7,2912,2891.9,2871.8,2851.7,2831.6,2811.5,2791.4,2771.3,2751.2,2731.1,2711,2756.8,2802.6,2848.4,2894.2,2940,2985.8,3031.6,3077.4,3123.2,3169,3206.6,3244.2,3281.8,3319.4,3357,3394.6,3432.2,3469.8,3507.4,3545,3554.3,3563.6,3572.9,3582.2,3591.5,3600.8,3610.1,3619.4,3628.7,3638,3675,3712,3749,3786,3823,3860,3897,3934,3971,4008,3959.4,3910.8,3862.2,3813.6,3765,3716.4,3667.8,3619.2,3570.6,3522,3549.81818181818,3577.63636363636,3605.45454545455,3633.27272727273,3661.09090909091,3688.90909090909,3716.72727272727,3744.54545454545,3772.36363636364,3800.18181818182,3828,3673.2,3518.4,3363.6,3208.8,3054,2899.2,2744.4,2589.6,2434.8,2280,2234.9,2189.8,2144.7,2099.6,2054.5,2009.4,1964.3,1919.2,1874.1,1829,1798.9,1768.8,1738.7,1708.6,1678.5,1648.4,1618.3,1588.2,1558.1,1528
6977,6970.3,6963.6,6956.9,6950.2,6943.5,6936.8,6930.1,6923.4,6916.7,6910,6911.7,6913.4,6915.1,6916.8,6918.5,6920.2,6921.9,6923.6,6925.3,6927,6908.5,6890,6871.5,6853,6834.5,6816,6797.5,6779,6760.5,6742,6703.5,6665,6626.5,6588,6549.5,6511,6472.5,6434,6395.5,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,6357,6254.3,6151.6,6048.9,5946.2,5843.5,5740.8,5638.1,5535.4,5432.7,5330,5230.2,5130.4,5030.6,4930.8,4831,4731.2,4631.4,4531.6,4431.8,4332,4204.27272727273,4076.54545454545,3948.81818181818,3821.09090909091,3693.36363636364,3565.63636363636,3437.90909090909,3310.18181818182,3182.45454545455,3054.72727272727,2927,2793.8,2660.6,2527.4,2394.2,2261,2127.8,1994.6,1861.4,1728.2,1595,1572.2,1549.4,1526.6,1503.8,1481,1458.2,1435.4,1412.6,1389.8,1367,1333.8,1300.6,1267.4,1234.2,1201,1167.8,1134.6,1101.4,1068.2,1035
3677,3679,3681,3683,3685,3687,3689,3691,3693,3695,3697,3684,3671,3658,3645,3632,3619,3606,3593,3580,3567,3573.5,3580,3586.5,3593,3599.5,3606,3612.5,3619,3625.5,3632,3660.5,3689,3717.5,3746,3774.5,3803,3831.5,3860,3888.5,3917,3889.4,3861.8,3834.2,3806.6,3779,3751.4,3723.8,3696.2,3668.6,3641,3585,3529,3473,3417,3361,3305,3249,3193,3137,3081,3050.9,3020.8,2990.7,2960.6,2930.5,2900.4,2870.3,2840.2,2810.1,2780,2767.81818181818,2755.63636363636,2743.45454545455,2731.27272727273,2719.09090909091,2706.90909090909,2694.72727272727,2682.54545454545,2670.36363636364,2658.18181818182,2646,2566.1,2486.2,2406.3,2326.4,2246.5,2166.6,2086.7,2006.8,1926.9,1847,1801.8,1756.6,1711.4,1666.2,1621,1575.8,1530.6,1485.4,1440.2,1395,1371.4,1347.8,1324.2,1300.6,1277,1253.4,1229.8,1206.2,1182.6,1159
4968,5054.4,5140.8,5227.2,5313.6,5400,5486.4,5572.8,5659.2,5745.6,5832,5851.1,5870.2,5889.3,5908.4,5927.5,5946.6,5965.7,5984.8,6003.9,6023,6102.1,6181.2,6260.3,6339.4,6418.5,6497.6,6576.7,6655.8,6734.9,6814,6946.3,7078.6,7210.9,7343.2,7475.5,7607.8,7740.1,7872.4,8004.7,8137,8207.4,8277.8,8348.2,8418.6,8489,8559.4,8629.8,8700.2,8770.6,8841,8863.2,8885.4,8907.6,8929.8,8952,8974.2,8996.4,9018.6,9040.8,9063,9043.7,9024.4,9005.1,8985.8,8966.5,8947.2,8927.9,8908.6,8889.3,8870,8971.18181818182,9072.36363636364,9173.54545454545,9274.72727272727,9375.90909090909,9477.09090909091,9578.27272727273,9679.45454545455,9780.63636363636,9881.81818181818,9983,10086.5,10190,10293.5,10397,10500.5,10604,10707.5,10811,10914.5,11018,11207.9,11397.8,11587.7,11777.6,11967.5,12157.4,12347.3,12537.2,12727.1,12917,13071.9,13226.8,13381.7,13536.6,13691.5,13846.4,14001.3,14156.2,14311.1,14466
8016,8026.2,8036.4,8046.6,8056.8,8067,8077.2,8087.4,8097.6,8107.8,8118,8110.7,8103.4,8096.1,8088.8,8081.5,8074.2,8066.9,8059.6,8052.3,8045,8031.1,8017.2,8003.3,7989.4,7975.5,7961.6,7947.7,7933.8,7919.9,7906,7960.1,8014.2,8068.3,8122.4,8176.5,8230.6,8284.7,8338.8,8392.9,8447,8447.1,8447.2,8447.3,8447.4,8447.5,8447.6,8447.7,8447.8,8447.9,8448,8509.4,8570.8,8632.2,8693.6,8755,8816.4,8877.8,8939.2,9000.6,9062,8792.3,8522.6,8252.9,7983.2,7713.5,7443.8,7174.1,6904.4,6634.7,6365,6360.90909090909,6356.81818181818,6352.72727272727,6348.63636363636,6344.54545454545,6340.45454545455,6336.36363636364,6332.27272727273,6328.18181818182,6324.09090909091,6320,6131.2,5942.4,5753.6,5564.8,5376,5187.2,4998.4,4809.6,4620.8,4432,4378.1,4324.2,4270.3,4216.4,4162.5,4108.6,4054.7,4000.8,3946.9,3893,3822.6,3752.2,3681.8,3611.4,3541,3470.6,3400.2,3329.8,3259.4,3189
4206,4201.9,4197.8,4193.7,4189.6,4185.5,4181.4,4177.3,4173.2,4169.1,4165,4150.6,4136.2,4121.8,4107.4,4093,4078.6,4064.2,4049.8,4035.4,4021,3973.3,3925.6,3877.9,3830.2,3782.5,3734.8,3687.1,3639.4,3591.7,3544,3593.6,3643.2,3692.8,3742.4,3792,3841.6,3891.2,3940.8,3990.4,4040,4012.7,3985.4,3958.1,3930.8,3903.5,3876.2,3848.9,3821.6,3794.3,3767,3721.8,3676.6,3631.4,3586.2,3541,3495.8,3450.6,3405.4,3360.2,3315,3232.1,3149.2,3066.3,2983.4,2900.5,2817.6,2734.7,2651.8,2568.9,2486,2469.45454545455,2452.90909090909,2436.36363636364,2419.81818181818,2403.27272727273,2386.72727272727,2370.18181818182,2353.63636363636,2337.09090909091,2320.54545454545,2304,2295.4,2286.8,2278.2,2269.6,2261,2252.4,2243.8,2235.2,2226.6,2218,2215.6,2213.2,2210.8,2208.4,2206,2203.6,2201.2,2198.8,2196.4,2194,2187.1,2180.2,2173.3,2166.4,2159.5,2152.6,2145.7,2138.8,2131.9,2125
3866,3901.6,3937.2,3972.8,4008.4,4044,4079.6,4115.2,4150.8,4186.4,4222,4211.8,4201.6,4191.4,4181.2,4171,4160.8,4150.6,4140.4,4130.2,4120,4127,4134,4141,4148,4155,4162,4169,4176,4183,4190,4202.3,4214.6,4226.9,4239.2,4251.5,4263.8,4276.1,4288.4,4300.7,4313,4287.6,4262.2,4236.8,4211.4,4186,4160.6,4135.2,4109.8,4084.4,4059,4043.3,4027.6,4011.9,3996.2,3980.5,3964.8,3949.1,3933.4,3917.7,3902,3837,3772,3707,3642,3577,3512,3447,3382,3317,3252,3221.54545454545,3191.09090909091,3160.63636363636,3130.18181818182,3099.72727272727,3069.27272727273,3038.81818181818,3008.36363636364,2977.90909090909,2947.45454545455,2917,2869.9,2822.8,2775.7,2728.6,2681.5,2634.4,2587.3,2540.2,2493.1,2446,2447.1,2448.2,2449.3,2450.4,2451.5,2452.6,2453.7,2454.8,2455.9,2457,2408.5,2360,2311.5,2263,2214.5,2166,2117.5,2069,2020.5,1972
3220,3223.9,3227.8,3231.7,3235.6,3239.5,3243.4,3247.3,3251.2,3255.1,3259,3255.9,3252.8,3249.7,3246.6,3243.5,3240.4,3237.3,3234.2,3231.1,3228,3255.1,3282.2,3309.3,3336.4,3363.5,3390.6,3417.7,3444.8,3471.9,3499,3545.8,3592.6,3639.4,3686.2,3733,3779.8,3826.6,3873.4,3920.2,3967,3941.6,3916.2,3890.8,3865.4,3840,3814.6,3789.2,3763.8,3738.4,3713,3749.6,3786.2,3822.8,3859.4,3896,3932.6,3969.2,4005.8,4042.4,4079,4060,4041,4022,4003,3984,3965,3946,3927,3908,3889,3825.90909090909,3762.81818181818,3699.72727272727,3636.63636363636,3573.54545454545,3510.45454545455,3447.36363636364,3384.27272727273,3321.18181818182,3258.09090909091,3195,3134.7,3074.4,3014.1,2953.8,2893.5,2833.2,2772.9,2712.6,2652.3,2592,2530.2,2468.4,2406.6,2344.8,2283,2221.2,2159.4,2097.6,2035.8,1974,1933.8,1893.6,1853.4,1813.2,1773,1732.8,1692.6,1652.4,1612.2,1572
1514,1511.9,1509.8,1507.7,1505.6,1503.5,1501.4,1499.3,1497.2,1495.1,1493,1493.9,1494.8,1495.7,1496.6,1497.5,1498.4,1499.3,1500.2,1501.1,1502,1511,1520,1529,1538,1547,1556,1565,1574,1583,1592,1605.1,1618.2,1631.3,1644.4,1657.5,1670.6,1683.7,1696.8,1709.9,1723,1729.9,1736.8,1743.7,1750.6,1757.5,1764.4,1771.3,1778.2,1785.1,1792,1783.6,1775.2,1766.8,1758.4,1750,1741.6,1733.2,1724.8,1716.4,1708,1704.1,1700.2,1696.3,1692.4,1688.5,1684.6,1680.7,1676.8,1672.9,1669,1686.63636363636,1704.27272727273,1721.90909090909,1739.54545454545,1757.18181818182,1774.81818181818,1792.45454545455,1810.09090909091,1827.72727272727,1845.36363636364,1863,1817.1,1771.2,1725.3,1679.4,1633.5,1587.6,1541.7,1495.8,1449.9,1404,1362.2,1320.4,1278.6,1236.8,1195,1153.2,1111.4,1069.6,1027.8,986,979.5,973,966.5,960,953.5,947,940.5,934,927.5,921
4695,4710.1,4725.2,4740.3,4755.4,4770.5,4785.6,4800.7,4815.8,4830.9,4846,4829,4812,4795,4778,4761,4744,4727,4710,4693,4676,4772.3,4868.6,4964.9,5061.2,5157.5,5253.8,5350.1,5446.4,5542.7,5639,5678.4,5717.8,5757.2,5796.6,5836,5875.4,5914.8,5954.2,5993.6,6033,6094.2,6155.4,6216.6,6277.8,6339,6400.2,6461.4,6522.6,6583.8,6645,6645,6645,6645,6645,6645,6645,6645,6645,6645,6645,6595.7,6546.4,6497.1,6447.8,6398.5,6349.2,6299.9,6250.6,6201.3,6152,6110.36363636364,6068.72727272727,6027.09090909091,5985.45454545455,5943.81818181818,5902.18181818182,5860.54545454545,5818.90909090909,5777.27272727273,5735.63636363636,5694,5450.3,5206.6,4962.9,4719.2,4475.5,4231.8,3988.1,3744.4,3500.7,3257,3211.6,3166.2,3120.8,3075.4,3030,2984.6,2939.2,2893.8,2848.4,2803,2734.5,2666,2597.5,2529,2460.5,2392,2323.5,2255,2186.5,2118
2256,2254.1,2252.2,2250.3,2248.4,2246.5,2244.6,2242.7,2240.8,2238.9,2237,2249.6,2262.2,2274.8,2287.4,2300,2312.6,2325.2,2337.8,2350.4,2363,2351.9,2340.8,2329.7,2318.6,2307.5,2296.4,2285.3,2274.2,2263.1,2252,2256.9,2261.8,2266.7,2271.6,2276.5,2281.4,2286.3,2291.2,2296.1,2301,2288.1,2275.2,2262.3,2249.4,2236.5,2223.6,2210.7,2197.8,2184.9,2172,2147.1,2122.2,2097.3,2072.4,2047.5,2022.6,1997.7,1972.8,1947.9,1923,1896.4,1869.8,1843.2,1816.6,1790,1763.4,1736.8,1710.2,1683.6,1657,1601.27272727273,1545.54545454545,1489.81818181818,1434.09090909091,1378.36363636364,1322.63636363636,1266.90909090909,1211.18181818182,1155.45454545455,1099.72727272727,1044,1031.3,1018.6,1005.9,993.2,980.5,967.8,955.1,942.4,929.7,917,905.2,893.4,881.6,869.8,858,846.2,834.4,822.6,810.8,799,782.9,766.8,750.7,734.6,718.5,702.4,686.3,670.2,654.1,638
5267,5284.8,5302.6,5320.4,5338.2,5356,5373.8,5391.6,5409.4,5427.2,5445,5431.2,5417.4,5403.6,5389.8,5376,5362.2,5348.4,5334.6,5320.8,5307,5300.8,5294.6,5288.4,5282.2,5276,5269.8,5263.6,5257.4,5251.2,5245,5322,5399,5476,5553,5630,5707,5784,5861,5938,6015,6057.7,6100.4,6143.1,6185.8,6228.5,6271.2,6313.9,6356.6,6399.3,6442,6348,6254,6160,6066,5972,5878,5784,5690,5596,5502,5499.4,5496.8,5494.2,5491.6,5489,5486.4,5483.8,5481.2,5478.6,5476,5430.45454545455,5384.90909090909,5339.36363636364,5293.81818181818,5248.27272727273,5202.72727272727,5157.18181818182,5111.63636363636,5066.09090909091,5020.54545454545,4975,4974,4973,4972,4971,4970,4969,4968,4967,4966,4965,4842.7,4720.4,4598.1,4475.8,4353.5,4231.2,4108.9,3986.6,3864.3,3742,3680.8,3619.6,3558.4,3497.2,3436,3374.8,3313.6,3252.4,3191.2,3130
3405,3419.2,3433.4,3447.6,3461.8,3476,3490.2,3504.4,3518.6,3532.8,3547,3558.7,3570.4,3582.1,3593.8,3605.5,3617.2,3628.9,3640.6,3652.3,3664,3655.6,3647.2,3638.8,3630.4,3622,3613.6,3605.2,3596.8,3588.4,3580,3594.5,3609,3623.5,3638,3652.5,3667,3681.5,3696,3710.5,3725,3730.4,3735.8,3741.2,3746.6,3752,3757.4,3762.8,3768.2,3773.6,3779,3750.2,3721.4,3692.6,3663.8,3635,3606.2,3577.4,3548.6,3519.8,3491,3524,3557,3590,3623,3656,3689,3722,3755,3788,3821,3823.18181818182,3825.36363636364,3827.54545454545,3829.72727272727,3831.90909090909,3834.09090909091,3836.27272727273,3838.45454545455,3840.63636363636,3842.81818181818,3845,3817.2,3789.4,3761.6,3733.8,3706,3678.2,3650.4,3622.6,3594.8,3567,3557.1,3547.2,3537.3,3527.4,3517.5,3507.6,3497.7,3487.8,3477.9,3468,3492.5,3517,3541.5,3566,3590.5,3615,3639.5,3664,3688.5,3713
4423,4463.5,4504,4544.5,4585,4625.5,4666,4706.5,4747,4787.5,4828,4877,4926,4975,5024,5073,5122,5171,5220,5269,5318,5345.8,5373.6,5401.4,5429.2,5457,5484.8,5512.6,5540.4,5568.2,5596,5643.9,5691.8,5739.7,5787.6,5835.5,5883.4,5931.3,5979.2,6027.1,6075,6109.5,6144,6178.5,6213,6247.5,6282,6316.5,6351,6385.5,6420,6436.5,6453,6469.5,6486,6502.5,6519,6535.5,6552,6568.5,6585,6715.2,6845.4,6975.6,7105.8,7236,7366.2,7496.4,7626.6,7756.8,7887,8052,8217,8382,8547,8712,8877,9042,9207,9372,9537,9702,9700.8,9699.6,9698.4,9697.2,9696,9694.8,9693.6,9692.4,9691.2,9690,9814.1,9938.2,10062.3,10186.4,10310.5,10434.6,10558.7,10682.8,10806.9,10931,11031.9,11132.8,11233.7,11334.6,11435.5,11536.4,11637.3,11738.2,11839.1,11940
7233,7274.7,7316.4,7358.1,7399.8,7441.5,7483.2,7524.9,7566.6,7608.3,7650,7726.1,7802.2,7878.3,7954.4,8030.5,8106.6,8182.7,8258.8,8334.9,8411,8484.9,8558.8,8632.7,8706.6,8780.5,8854.4,8928.3,9002.2,9076.1,9150,9237.3,9324.6,9411.9,9499.2,9586.5,9673.8,9761.1,9848.4,9935.7,10023,10038.4,10053.8,10069.2,10084.6,10100,10115.4,10130.8,10146.2,10161.6,10177,10191,10205,10219,10233,10247,10261,10275,10289,10303,10317,10385.9,10454.8,10523.7,10592.6,10661.5,10730.4,10799.3,10868.2,10937.1,11006,11092.8181818182,11179.6363636364,11266.4545454545,11353.2727272727,11440.0909090909,11526.9090909091,11613.7272727273,11700.5454545455,11787.3636363636,11874.1818181818,11961,11915.5,11870,11824.5,11779,11733.5,11688,11642.5,11597,11551.5,11506,11590.4,11674.8,11759.2,11843.6,11928,12012.4,12096.8,12181.2,12265.6,12350,12348.9,12347.8,12346.7,12345.6,12344.5,12343.4,12342.3,12341.2,12340.1,12339
7505,7538.1,7571.2,7604.3,7637.4,7670.5,7703.6,7736.7,7769.8,7802.9,7836,7834.9,7833.8,7832.7,7831.6,7830.5,7829.4,7828.3,7827.2,7826.1,7825,7874.4,7923.8,7973.2,8022.6,8072,8121.4,8170.8,8220.2,8269.6,8319,8382,8445,8508,8571,8634,8697,8760,8823,8886,8949,8991.7,9034.4,9077.1,9119.8,9162.5,9205.2,9247.9,9290.6,9333.3,9376,9336.7,9297.4,9258.1,9218.8,9179.5,9140.2,9100.9,9061.6,9022.3,8983,8931.3,8879.6,8827.9,8776.2,8724.5,8672.8,8621.1,8569.4,8517.7,8466,8487.45454545455,8508.90909090909,8530.36363636364,8551.81818181818,8573.27272727273,8594.72727272727,8616.18181818182,8637.63636363636,8659.09090909091,8680.54545454545,8702,8736,8770,8804,8838,8872,8906,8940,8974,9008,9042,9085.5,9129,9172.5,9216,9259.5,9303,9346.5,9390,9433.5,9477,9530.6,9584.2,9637.8,9691.4,9745,9798.6,9852.2,9905.8,9959.4,10013
5603,5718.8,5834.6,5950.4,6066.2,6182,6297.8,6413.6,6529.4,6645.2,6761,6799.2,6837.4,6875.6,6913.8,6952,6990.2,7028.4,7066.6,7104.8,7143,7124.3,7105.6,7086.9,7068.2,7049.5,7030.8,7012.1,6993.4,6974.7,6956,7063.2,7170.4,7277.6,7384.8,7492,7599.2,7706.4,7813.6,7920.8,8028,8154.2,8280.4,8406.6,8532.8,8659,8785.2,8911.4,9037.6,9163.8,9290,9358.1,9426.2,9494.3,9562.4,9630.5,9698.6,9766.7,9834.8,9902.9,9971,10038.3,10105.6,10172.9,10240.2,10307.5,10374.8,10442.1,10509.4,10576.7,10644,10824.3636363636,11004.7272727273,11185.0909090909,11365.4545454545,11545.8181818182,11726.1818181818,11906.5454545455,12086.9090909091,12267.2727272727,12447.6363636364,12628,12615.5,12603,12590.5,12578,12565.5,12553,12540.5,12528,12515.5,12503,12591.2,12679.4,12767.6,12855.8,12944,13032.2,13120.4,13208.6,13296.8,13385,13450.3,13515.6,13580.9,13646.2,13711.5,13776.8,13842.1,13907.4,13972.7,14038
